"16017",0,0,0,0,0,0,0,3,1,0,7,3
"16019",0,1,0,1,5,6,0,16,0,5,33,7
"16021",0,0,0,0,4,2,0,14,0,5,22,3
"16023",0,0,0,0,0,0,0,4,0,1,3,1
"16025",0,0,0,0,1,0,0,0,0,0,0,1
"16027",1,0,0,0,1,0,0,3,0,0,0,0
"16029",1,0,0,1,14,13,0,32,0,12,30,14
"16031",0,0,0,1,0,1,0,2,0,1,1,1
"16033",0,0,0,1,6,3,0,5,0,3,13,2
"16035",0,0,0,1,3,1,0,12,0,3,27,5
"16037",0,0,0,2,20,6,0,48,3,3,104,11
"16039",0,0,0,0,0,0,0,0,0,1,1,1
"16041",0,0,0,0,1,0,0,1,0,0,10,1
"16043",0,0,0,0,2,1,0,4,0,2,2,0
"16045",0,0,0,0,0,0,0,0,0,0,1,0
"16047",0,0,0,3,18,10,0,44,0,8,51,23
"16049",0,0,0,0,4,2,0,11,0,4,5,12
"16055",0,0,0,1,1,0,0,2,0,0,1,1
"16057",0,0,0,1,0,0,0,0,0,0,0,1
"16059",0,0,0,1,31,22,0,112,4,8,118,4
"16061",0,0,0,1,1,0,0,1,0,0,0,2
"16065",0,0,0,0,1,0,0,0,0,0,0,0
"16067",0,1,0,7,29,18,0,81,3,11,141,27
"16069",0,0,0,0,0,0,0,1,0,1,7,0
"16071",0,0,0,1,0,0,0,2,0,1,6,0
"16073",0,0,0,3,7,2,0,18,0,5,36,7
"16075",0,0,0,0,1,1,0,3,1,0,1,2
"16077",0,0,0,0,0,0,0,1,0,0,0,0
"16079",0,0,0,0,0,0,0,3,0,1,2,2
"16081",0,0,0,1,0,1,0,1,0,0,9,2
"16083",0,0,0,5,4,6,0,22,0,1,30,19
"16085",0,0,0,0,2,1,0,11,0,4,5,0
"16087",0,0,0,1,1,0,0,3,0,1,4,2
"16089",0,0,0,0,2,1,0,3,0,1,11,3
"16091",0,0,0,0,0,1,0,5,0,0,2,1
"16093",0,0,0,1,20,11,0,40,0,9,73,27
"16095",0,0,0,3,4,0,0,3,0,3,0,0
"16097",0,0,0,2,0,0,0,5,0,0,24,3
"16099",0,0,0,1,1,0,0,2,0,0,1,0
"16101",1,0,0,3,14,6,0,22,2,3,37,5
"16103",0,0,0,0,0,0,0,1,0,0,2,1
"16105",0,0,0,0,0,2,0,0,0,0,1,1
"16107",1,0,0,2,21,7,0,26,0,4,29,11
"16109",0,0,0,1,0,0,0,0,0,0,0,0
"16111",2,1,0,1,10,3,0,14,3,2,24,8
"16113",0,0,0,2,8,6,0,25,0,6,56,10
"16115",0,2,0,0,1,0,0,0,0,2,4,0
"16117",0,0,0,10,42,27,0,104,7,27,184,32
"16121",0,0,0,2,1,1,0,0,0,5,1,2
"16123",0,0,0,0,1,0,0,1,0,0,4,3
"16125",0,0,0,0,4,6,0,8,0,3,9,4
"16127",0,0,0,0,1,0,0,1,0,0,4,0
"16129",0,0,0,0,0,0,0,0,0,0,0,1
"16133",0,0,0,0,0,1,0,1,0,1,0,1
"16135",0,0,0,0,0,0,0,1,0,0,2,2
"16137",0,0,0,0,0,0,0,1,0,0,2,4
"16139",0,0,0,0,3,1,0,1,0,2,3,2
"16141",0,0,0,0,4,5,0,17,0,1,25,3
"16143",0,0,0,0,0,0,0,0,0,0,3,0
"16145",1,0,0,3,20,14,0,55,1,4,124,21
"16147",0,0,0,0,0,0,0,0,0,0,0,1
"16149",0,0,0,0,0,0,0,1,0,0,0,0
"16151",0,0,0,3,5,15,0,48,1,11,78,10
"16153",0,0,0,0,1,0,0,1,0,0,0,1
"16155",0,0,0,0,2,2,0,5,0,2,6,0
"16157",0,0,0,0,7,7,0,12,0,5,24,10
"16161",0,0,0,1,5,3,0,9,0,2,21,3
"16163",0,0,0,0,0,0,0,0,0,0,0,3
"16167",0,0,0,0,3,3,0,12,0,1,18,4
"16169",0,0,0,0,0,0,0,1,0,0,1,2
"16173",0,0,0,3,6,0,0,4,0,4,22,6
"16175",0,0,0,0,1,0,0,1,0,1,8,0
"16177",1,0,0,0,4,1,0,6,0,2,4,1
"16179",0,0,0,0,6,15,0,28,0,3,17,0
"16181",0,0,0,0,0,0,0,0,0,0,1,1
"16183",0,0,0,2,4,2,0,12,0,1,15,9
"16185",0,0,0,1,9,4,0,14,1,2,11,6
"16187",0,0,0,0,0,0,0,1,0,0,1,2
"16191",0,0,0,0,0,0,0,0,0,0,7,0
"16193",0,0,0,0,1,1,0,2,0,1,4,5
"16195",0,0,0,0,0,1,0,2,0,0,4,0
"16197",0,0,0,0,1,0,0,0,0,0,1,0
"16199",0,0,0,0,7,2,0,28,0,5,14,5
"16203",0,0,0,0,1,0,0,3,0,0,0,0
"16205",0,0,0,0,3,1,0,7,0,0,11,7
"16207",0,0,0,0,0,1,0,1,0,0,4,6
"16209",0,0,0,0,0,0,2,3,0,1,6,1
"16211",0,0,0,2,3,0,0,17,1,2,16,4
"16213",0,0,0,0,6,4,0,14,0,0,7,3
"16215",0,0,0,0,0,0,0,0,0,0,1,1
"16217",1,0,0,0,7,4,0,16,0,4,33,5
"16219",0,0,0,0,1,0,0,4,0,1,2,3
"16221",0,0,0,0,0,2,0,1,1,2,6,5
"16225",0,0,0,0,2,1,0,1,0,1,14,3
"16227",0,0,0,5,18,13,0,57,0,7,53,38
"16229",0,0,0,0,0,0,0,4,0,0,0,0
"16231",1,0,0,3,0,0,0,5,0,1,0,0
"16233",0,0,0,0,0,1,0,1,0,0,3,8
"16235",0,0,0,1,0,0,0,1,0,3,8,2
"16239",0,0,0,1,6,3,0,21,0,1,26,11
"17005",0,0,0,2,13,4,0,21,0,16,84,5
"17015",0,0,0,3,15,5,1,25,5,79,110,13
"17017",0,0,0,0,2,1,0,24,0,15,95,5
"17019",0,0,0,1,18,2,0,38,0,18,92,2
"17023",0,0,0,1,0,0,0,1,0,0,12,2
